smog_data
"ZESPÓŁ PLACÓWEK OŚWIATOWYCH SZKOŁA PODSTAWOWA IM. JÓZEFA BEMA W WOLI FILIPOWSKIEJ, UL. SZKOLNA, 32-065, WOLA FILIPOWSKA, 19.5849512, 50.1324622, 92.52727272727272, 980.8636363636364, 12.572727272727274, 0.0, 0.0, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA W NOWYCH ŁUBKACH, , 09-454, NOWE ŁUBKI, 20.0336032, 52.5782308, 82.92727272727272, 1001.1363636363636, 13.445454545454545, 5.681818181818182, 4.981818181818181, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 36 IM. JULIANA TUWIMA W ZABRZU, PL. PLAC WARSZAWSKI, 41-800, ZABRZE, 18.78893235, 50.30422484, 79.72500000000001, 982.775, 15.783333333333333, 6.425, 5.375, 2026-07-06 07:01:40"
"III LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI W ZABRZU, UL. HENRYKA SIENKIEWICZA, 41-800, ZABRZE, 18.7957049, 50.29655227, 88.4375, 980.475, 14.1125, 8.125, 6.775, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 48 W ZABRZU W CENTRUM KSZTAŁCENIA OGÓLNEGO I ZAWODOWEGO W ZABRZU, UL. ZWROTNICZA, 41-807, ZABRZE, 18.76624, 50.343641, 92.05454545454546, 983.3363636363636, 13.863636363636363, 6.9, 5.8, 2026-07-06 07:01:40"
"BRANŻOWA SZKOŁA I STOPNIA NR 6 W ZABRZU W ZABRZAŃSKIM CENTRUM KSZTAŁCENIA OGÓLNEGO I ZAWODOWEGO W ZABRZU, UL. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO, 41-800, ZABRZE, 18.76296398, 50.29894695, 91.22500000000001, 984.5, 14.083333333333334, 8.741666666666665, 7.116666666666667, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 29 W ZABRZU, UL. BUDOWLANA, 41-808, ZABRZE, 18.791604, 50.364381, 84.14444444444445, 980.5666666666667, 13.911111111111111, 8.244444444444445, 6.855555555555556, 2026-07-06 07:01:40"
"IV LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA REJA W ZABRZU, UL. GEN. WŁADYSŁAWA ANDERSA, 41-808, ZABRZE, 18.795194, 50.369265, 95.02222222222223, 980.7777777777778, 13.100000000000001, 7.277777777777778, 6.055555555555555, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA W GLIWICACH, UL. TARNOGÓRSKA, 44-100, GLIWICE, 18.684621, 50.306626, 80.89166666666667, 983.775, 15.225, 6.274999999999999, 5.166666666666667, 2026-07-06 07:01:40"
"MIEJSKA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 2 IM. KAROLA MIARKI W KNUROWIE, UL. WILSONA, 44-190, KNURÓW, 18.664685, 50.223275, 90.0125, 984.7875, 13.775, 7.2125, 6.1, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. MARGARETHY KAMPRAD W JAROSTACH, UL. LEŚNA, 97-310, JAROSTY, 19.68775849, 51.45636536, 77.625, 988.0833333333334, 12.791666666666666, 5.108333333333333, 5.108333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. DR HENRYKA JORDANA W KSAWEROWIE, UL. ZACHODNIA, 95-054, KSAWERÓW, 19.39486431, 51.68227822, 79.275, 988.5375, 12.875, 8.1, 6.725, 2026-07-06 07:01:40"
"BRANŻOWA SZKOŁA I STOPNIA NR 1 W OPOCZNIE, UL. WOJCIECHA KOSSAKA, 26-300, OPOCZNO, 20.27237638, 51.37764127, 86.02222222222223, 989.0111111111112, 13.288888888888888, 7.622222222222222, 6.322222222222222, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 157 IM. IGNACEGO JANA PADEREWSKIEGO W KRAKOWIE, UL. LUDWIKA RYDYGIERA, 30-695, KRAKÓW-PODGÓRZE, 20.00607, 50.006338, 73.26666666666667, 984.8083333333334, 17.033333333333335, 5.916666666666667, 4.899999999999999, 2026-07-06 07:01:40"
"I LICEUM OGÓLNOKSZTAŁCĄCE IM. JĘDRZEJA ŚNIADECKIEGO W PABIANICACH, UL. STANISŁAWA MONIUSZKI, 95-200, PABIANICE, 19.32977177, 51.65677453, 76.35833333333333, 987.9916666666667, 13.116666666666667, 5.1, 4.158333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W ROZTOCE, , 34-606, ROZTOKA, 20.4571424, 49.6263815, 85.625, 951.1083333333335, 12.5, 9.65, 8.35, 2026-07-06 07:01:40"
"PUBLICZNA SZKOŁA PODSTAWOWA W STOBIECKU SZLACHECKIM, , 97-561, STOBIECKO SZLACHECKIE, 19.38629184, 51.10621326, 78.27499999999999, 985.0666666666666, 12.674999999999999, 5.291666666666667, 5.291666666666667, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W USTKOWIE, , 98-290, USTKÓW, 18.600692, 51.766123, 79.79166666666667, 995.6916666666667, 12.841666666666667, 4.825, 4.066666666666666, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 60 IM. STANISŁAWA WYSPIAŃSKIEGO W KRAKOWIE, UL. KAZIMIERZA ODNOWICIELA, 31-481, KRAKÓW-ŚRÓDMIEŚCIE, 19.970521, 50.088055, 87.99, 986.75, 13.86, 5.21, 4.4399999999999995, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W WARTKOWICACH, UL. LEGIONÓW POLSKICH, 99-220, WARTKOWICE, 19.00434298, 51.97577194, 77.55, 997.6583333333333, 12.091666666666667, 5.091666666666667, 4.325, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 2 IM. KONSTYTUCJI 3-GO MAJA W MĘCINIE, , 34-654, MĘCINA, 20.5404381, 49.7016283, 80.66666666666667, 957.0416666666666, 13.141666666666666, 4.583333333333333, 3.958333333333333, 2026-07-06 07:01:40"
"BRANŻOWA SZKOŁA I STOPNIA NR 2 W GORLICACH, UL. JÓZEFA MICHALUSA, 38-300, GORLICE, 21.173963, 49.66959, 89.21666666666665, 979.5333333333333, 13.391666666666666, 4.233333333333333, 3.7416666666666663, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 2 IM HENRYKA SIENKIEWICZA W PRZYSZOWEJ, , 34-604, PRZYSZOWA, 20.4806341, 49.6603381, 90.51666666666667, 958.4583333333334, 12.383333333333333, 7.233333333333333, 6.9333333333333345, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. KRÓLOWEJ JADWIGI W WYSOKIEM, , 34-600, WYSOKIE, 20.5394861, 49.6552386, 71.4, 947.7583333333333, 14.875, 5.216666666666667, 4.425, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI W RACIBORZU, UL. CECYLII, 47-400, RACIBÓRZ, 18.2321525, 50.0999982, 74.50833333333334, 991.6999999999999, 16.158333333333335, 5.466666666666666, 4.675, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 3 IM. MARII DĄBROWSKIEJ W RESZLU, UL. MARII KONOPNICKIEJ, 11-440, RESZEL, 21.1486175, 54.052554, 80.72500000000001, 991.9250000000001, 13.183333333333332, 2.6999999999999993, 2.15, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W WĘGORZEWIE, UL. PIONIERÓW, 11-600, WĘGORZEWO, 21.7379192, 54.2136049, 82.76666666666667, 990.1999999999999, 13.166666666666666, 3.7416666666666663, 2.75, 2026-07-06 07:01:40"
"ZESPÓŁ SZKÓŁ GMINNYCH IM. HENRYKA SIENKIEWICZA W STANISŁAWICACH SZKOŁA PODSTAWOWA W STANISŁAWICACH, , 32-015, STANISŁAWICE, 20.350192, 49.982029, 76.29166666666667, 988.6833333333334, 16.608333333333334, 7.024999999999999, 6.208333333333333, 2026-07-06 07:01:40"
"TECHNIKUM NR 3 W ZESPOLE SZKÓŁ NR 3 IM. KS. PROF. JÓZEFA TISCHNERA W BOCHNI, UL. KRAKOWSKA, 32-700, BOCHNIA, 20.421654, 49.965508, 77.05454545454546, 986.2, 16.736363636363635, 3.590909090909091, 3.027272727272727, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 94 W ŁODZI, UL. ZACISZE, 90-228, ŁÓDŹ-ŚRÓDMIEŚCIE, 19.47642378, 51.77789288, 76.28333333333333, 985.4, 13.174999999999999, 6.441666666666666, 5.45, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 1 IM. STEFANA ŻEROMSKIEGO W ŻUROMINIE, UL. WYZWOLENIA, 09-300, ŻUROMIN, 19.911175, 53.071036, 76.94166666666666, 993.1333333333333, 13.025, 3.125, 3.066666666666666, 2026-07-06 07:01:40"
"TECHNIKUM IM. WINCENTEGO WITOSA W STUDZIEŃCU, , 09-200, STUDZIENIEC, 19.640243, 52.877888, 74.14166666666667, 997.4, 13.258333333333333, 3.0, 2.725, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA W SYPITKACH, , 19-314, SYPITKI, 22.5643375, 53.7876812, 77.08333333333333, 989.4583333333334, 14.558333333333332, 2.2416666666666663, 1.858333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W ZBROSŁAWICACH, UL. WOLNOŚCI, 42-674, ZBROSŁAWICE, 18.74511, 50.415455, 84.71666666666667, 983.3000000000001, 12.641666666666666, 8.4, 7.341666666666666, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 4 Z ODDZIAŁAMI SPORTOWYMI I MISTRZOSTWA SPORTOWEGO W ŻORACH, UL. BORYŃSKA, 44-240, ŻORY, 18.687221, 50.039349, 71.21666666666667, 980.2833333333333, 16.491666666666667, 5.341666666666666, 4.733333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 10 IM. MARII SKŁODOWSKIEJ-CURIE W ZDUŃSKIEJ WOLI, UL. ZIELONA, 98-220, ZDUŃSKA WOLA, 18.95037552, 51.60020179, 70.64999999999999, 990.3416666666667, 14.183333333333332, 5.166666666666667, 4.258333333333334, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 4 IM.FRANCISZKA STUSKA W ORZESZU JAŚKOWICACH, UL. STUSKA, 43-180, ORZESZE, 18.746978, 50.145788, 93.6888888888889, 980.7555555555555, 12.944444444444445, 10.144444444444444, 10.033333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 2 IM. JANA WYPLERA W RUDZIE ŚLĄSKIEJ, UL. GWARECKA, 41-705, RUDA ŚLĄSKA, 18.89349369757705, 50.267719400613906 , 86.11666666666667, 985.0666666666666, 13.5, 10.216666666666667, 9.616666666666667, 2026-07-06 07:01:40"
"IV LICEUM OGÓLNOKSZTAŁCĄCE IM. ORLĄT LWOWSKICH W GLIWICACH, UL. KOZIELSKA, 44-100, GLIWICE, 18.654651, 50.298038, 77.41818181818182, 986.8272727272728, 16.327272727272728, 6.090909090909091, 4.881818181818182, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 3 I. BOHATERÓW POWSTANIA WARSZAWSKIEGO Z ODDZIAŁAMI INTEGRACYJNYMI W PIASTOWIE, UL. ALEJA TYSIĄCLECIA, 05-820, PIASTÓW, 20.841563186509138, 52.178313490439706, 77.00833333333334, 999.3416666666667, 13.458333333333334, 5.016666666666667, 4.491666666666666, 2026-07-06 07:01:40"
"TECHNIKUM W BIECZU, UL. KAZIMIERZA WIELKIEGO, 38-340, BIECZ, 21.255765242327236, 49.73291457112003, 86.3, 981.1083333333335, 12.450000000000001, 4.758333333333334, 4.358333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM.STEFANA CZARNIECKIEGO W RACŁAWICACH, , 38-323, RACŁAWICE, 21.127689745801828, 50.06979323518478, 73.88333333333334, 977.9083333333333, 13.475, 6.066666666666666, 5.583333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO W SZCZEJKOWICACH, UL. WIEJSKA, 44-246, SZCZEJKOWICE, 18.679024, 50.095496, 91.38333333333333, 981.1333333333333, 13.708333333333334, 5.225, 4.925, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. FRANCISZKA RDUCHA W BEŁKU, UL. SZYMOCHY, 44-237, BEŁK, 18.712687, 50.134061, 85.95454545454545, 983.0818181818181, 13.4, 22.045454545454547, 13.909090909090908, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA W PONIATOWIE, UL. SZKOLNA, 09-300, PONIATOWO, 19.864252, 53.041259, 78.98333333333333, 993.9083333333333, 13.049999999999999, 2.35, 1.9333333333333331, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. ZIEMI WARMIŃSKIEJ W PIENIĘŻNIE, UL. ORNECKA, 14-520, PIENIĘŻNO, 20.1287545, 54.2359313, 80.7, 997.0083333333333, 13.091666666666667, 3.458333333333333, 2.4916666666666663, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 5 IM. POLSKICH OLIMPIJCZYKÓW W ŚWIECIU, UL. WOJSKA POLSKIEGO, 86-105, ŚWIECIE, 18.404523109363243, 53.4022885304552, 74.35555555555555, 1005.7333333333333, 14.211111111111112, 3.9666666666666672, 3.177777777777778, 2026-07-06 07:01:40"
"TECHNIKUM NR 2 W KĘTRZYNIE, UL. POZNAŃSKA, 11-400, KĘTRZYN, 21.3575617, 54.0772049, 83.625, 997.9416666666666, 13.716666666666667, 0.525, 0.191666666666666, 2026-07-06 07:01:40"
"I LICEUM OGÓLNOKSZTAŁCĄCE IM. WOJCIECHA KĘTRZYŃSKIEGO W KĘTRZYNIE, UL. POWSTAŃCÓW WARSZAWY, 11-400, KĘTRZYN, 21.3725281, 54.0774004, 79.11666666666666, 992.8000000000001, 13.708333333333334, 3.675, 2.508333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 3 IM. HENRYKA SIENKIEWICZA W EŁKU, UL. GRODZIEŃSKA, 19-300, EŁK, 22.3468805, 53.832444, 77.15833333333333, 987.7666666666668, 13.875, 2.441666666666667, 1.9333333333333331, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 13 Z ODDZIAŁAMI SPORTOWYMI I MISTRZOSTWA SPORTOWEGO IM. POLSKICH OLIMPIJCZYKÓW W ŻORACH, OS. OSIEDLE PAWLIKOWSKIEGO, 44-240, ŻORY, 18.68289226, 50.03250482, 80.30833333333334, 980.4833333333332, 15.691666666666668, 4.316666666666666, 3.6166666666666663, 2026-07-06 07:01:40"
"PRYWATNA SZKOŁA PODSTAWOWA W KRAKOWIE, UL. PODGÓRKI TYNIECKIE, 30-398, KRAKÓW-PODGÓRZE, 19.84421916, 50.01213341, 82.575, 987.1166666666667, 14.958333333333334, 5.024999999999999, 4.433333333333334, 2026-07-06 07:01:40"
"PUBLICZNA SZKOŁA PODSTAWOWA IM KARDYNAŁA STEFANA WYSZYŃSKIEGO W GŁOSKOWIE, , 08-412, GŁOSKÓW, 21.693825, 51.932915, 84.41666666666667, 991.4, 12.408333333333333, 5.983333333333333, 5.091666666666667, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 5 IM I. J. PADEREWSKIEGO W PRUSZKOWIE, UL. JANA DŁUGOSZA, 05-804, PRUSZKÓW, 20.815629142327243, 52.18859558069476, 78.21666666666667, 998.2416666666667, 13.466666666666667, 5.258333333333334, 4.683333333333334, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W STARYM KĘBŁOWIE, , 08-430, STARY KĘBŁÓW, 21.862929, 51.791451, 77.46666666666667, 989.3416666666667, 13.691666666666668, 4.583333333333333, 4.033333333333333, 2026-07-06 07:01:40"
"TECHNIKUM W ŻELECHOWIE, UL. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO, 08-430, ŻELECHÓW, 21.898786, 51.812356, 77.25833333333334, 989.1, 13.741666666666667, 4.8, 4.058333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W MAZOWIECKIM CENTRUM NEUROPSYCHIATRII W JÓZEFOWIE , UL. 3 MAJA, 05-420, JÓZEFÓW, 21.234656, 52.128054, 77.475, 998.1333333333333, 13.866666666666667, 4.208333333333333, 3.725, 2026-07-06 07:01:40"
"II LICEUM OGÓLNOKSZTAŁCĄCE IM. GEN. GUSTAWA ORLICZ-DRESZERA W CHEŁMIE, UL. SZPITALNA, 22-100, CHEŁM, 23.45593021, 51.14267385, 78.175, 986.8499999999999, 14.333333333333334, 4.533333333333333, 3.775, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM.J.CHEŁMOŃSKIEGO W KUKLÓWCE RADZIEJOWICKIEJ, UL. SZKOLNA, 96-325, KUKLÓWKA RADZIEJOWICKA, 20.59054414, 52.04408065, 73.41666666666667, 997.9499999999999, 14.275, 4.675, 4.083333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 3 IM. ORŁA BIAŁEGO W CIECHANOWIE, UL. POWSTAŃCÓW WIELKOPOLSKICH, 06-400, CIECHANÓW, 20.631842155818422, 52.882394549980845, 73.33333333333333, 993.1750000000001, 14.299999999999999, 3.791666666666666, 3.258333333333333, 2026-07-06 07:01:40"
"SALEZJAŃSKA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI W SALEZJAŃSKIM OŚRODKU SZKOLNO-WYCHOWAWCZYM W TARNOWSKICH GÓRACH, UL. JANA ŚNIADECKIEGO, 42-604, TARNOWSKIE GÓRY, 18.80622755, 50.43256357, 82.05833333333334, 947.9583333333334, 13.566666666666668, 8.700000000000001, 7.683333333333334, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 1 IM PIERWSZEGO MARSZAŁKA POLSKI JÓZEFA PIŁSUDSKIEGO W SULEJÓWKU, UL. IDZIKOWSKIEGO, 05-070, SULEJÓWEK, 21.26694575396344, 52.24433487687851, 67.03636363636363, 996.3363636363636, 15.572727272727274, 4.254545454545454, 3.6545454545454543, 2026-07-06 07:01:40"
"NIEPUBLICZNA INTEGRACYJNA SZKOŁA PODSTAWOWA W MYSIADLE, UL. KRÓTKA, 05-515, MYSIADŁO, 21.005366, 52.099954, 74.50833333333334, 998.525, 13.766666666666666, 4.25, 3.666666666666666, 2026-07-06 07:01:40"
"PUBLICZNA SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W GOŹDZIE, UL. STAROWIEJSKA, 26-634, GÓZD, 21.378914500000004, 51.376315985021016, 82.175, 989.0500000000001, 13.641666666666666, 6.008333333333333, 5.0, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 4 IM. JANA PAWŁA II, Z ODDZIAŁAMI PRZEDSZKOLNYMI I ODDZIAŁAMI SPORTOWYMI W PRUSZKOWIE , UL. HUBALA, 05-800, PRUSZKÓW, 20.81122021534552, 52.16432045510862, 82.50833333333334, 1000.0583333333334, 13.216666666666667, 6.983333333333333, 5.916666666666667, 2026-07-06 07:01:40"
"NIEPUBLICZNA SZKOŁA PODSTAWOWA WIELICZKA MONTESSORI SCHOOL W WIELICKIEJ SZKOLE MONTESSORI, UL. JANA MIKOŁAJA DANIŁOWICZA, 32-020, WIELICZKA, 20.05646002, 49.98203058, 74.93333333333332, 982.3000000000001, 16.375, 5.141666666666667, 5.141666666666667, 2026-07-06 07:01:40"
"PUBLICZNA SZKOŁA PODSTAWOWA W OBRAZOWIE, , 27-641, OBRAZÓW, 21.657963199999998, 50.69068702480904, 82.90833333333333, 986.5666666666666, 12.625, 7.149999999999999, 5.958333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA W BRZOZOWIE, UL. MIODOWA, 86-200, BRZOZOWO, 18.4238755, 53.314175, 78.725, 998.2166666666667, 13.383333333333333, 4.158333333333333, 3.333333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 199 IM. JULIANA TUWIMA W ŁODZI, UL. JÓZEFA ELSNERA, 92-504, ŁÓDŹ-WIDZEW, 19.531114643683964, 51.75675184434886 , 75.325, 985.6666666666666, 12.966666666666667, 8.866666666666667, 7.274999999999999, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. KS. KARD. STEFANA WYSZYŃSKIEGO W BORZYMINIE, , 87-500, BORZYMIN, 19.3345342, 53.0561291, 60.55833333333334, 993.4916666666667, 17.291666666666668, 9.025, 7.008333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W ŁĘTOWICACH, , 33-121, ŁĘTOWICE, 20.845262, 49.994632, 87.02499999999999, 988.7916666666666, 14.966666666666667, 4.475, 4.475, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. PIOTRA ŚCIEGIENNEGO W BĘCZKOWIE, UL. JANA PAWŁA II, 26-008, BĘCZKÓW, 20.80287618, 50.87879103, 80.93333333333334, 977.3833333333333, 12.708333333333334, 9.558333333333334, 8.35, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM.KSIĘCIA KARDYNAŁA ADAMA STEFANA SAPIEHY W BYSINIE, , 32-400, BYSINA, 19.8876673, 49.8279242, 83.16666666666667, 969.8333333333334, 13.799999999999999, 4.833333333333333, 4.366666666666666, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W BĘCZARCE, , 32-444, BĘCZARKA, 19.8615647, 49.8750803, 79.51666666666667, 974.4083333333333, 15.366666666666667, 4.941666666666666, 4.425, 2026-07-06 07:01:40"
"TECHNIKUM W NAKLE ŚLĄSKIM, UL. GUSTAWA MORCINKA, 42-620, NAKŁO ŚLĄSKIE, 18.899961, 50.436198, 87.13333333333333, 979.5916666666667, 13.450000000000001, 8.299999999999999, 7.566666666666666, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 8 IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W TARNOWIE, UL. BITWY POD STUDZIANKAMI, 33-100, TARNÓW, 21.00415196, 50.01968672, 81.625, 985.4166666666666, 15.125, 6.883333333333333, 5.958333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W DWIKOZACH, UL. SPÓŁDZIELCZA, 27-620, DWIKOZY, 21.78213112698172, 50.737630724889875, 80.05, 993.1416666666668, 14.333333333333334, 4.425, 3.783333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM JANA KOCHANOWSKIEGO W RACIECHOWICACH, , 32-415, RACIECHOWICE, 20.1425376, 49.8447436, 72.61666666666666, 977.1083333333335, 16.208333333333332, 6.308333333333334, 5.808333333333334, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. 100-LECIA RUCHU LUDOWEGO W WIERZCHOSŁAWICACH, , 33-122, WIERZCHOSŁAWICE, 20.8578193, 50.02129351, 82.1, 989.1, 14.8, 6.8, 5.9, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 2 IM. 12 PUŁKU PIECHOTY W SPYTKOWICACH, , 34-745, SPYTKOWICE, 19.8620555, 49.5891356, 81.02499999999999, 954.6083333333335, 12.958333333333334, 4.175, 3.608333333333333, 2026-07-06 07:01:40"
"NIEPUBLICZNA SZKOŁA PODSTAWOWA MONTESSORI W WIELICZCE, UL. JASNA, 32-020, WIELICZKA, 20.04131557116481, 49.98142573025661, 71.95, 984.2083333333334, 16.566666666666666, 5.733333333333333, 4.875, 2026-07-06 07:01:40"
"TECHNIKUM IM. KAROLA WOJTYŁY W SUŁKOWICACH, UL. SZKOLNA, 32-440, SUŁKOWICE, 19.79959, 49.83879, 88.01666666666667, 980.775, 14.033333333333333, 5.016666666666667, 4.616666666666666, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA NR 1 IM. ADAMA MICKIEWICZA W KRZESZOWICACH, UL. DŁUGA, 32-065, KRZESZOWICE, 19.63231, 50.14192, 86.69166666666666, 980.875, 12.958333333333334, 10.733333333333334, 10.691666666666668, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. KSIĘCIA JÓZEFA PONIATOWSKIEGO W MNIKOWIE, , 32-084, MNIKÓW, 19.7203981, 50.0603945, 79.11818181818181, 985.3363636363636, 15.79090909090909, 10.163636363636364, 8.827272727272726, 2026-07-06 07:01:40"
"RZEMIEŚLNICZA BRANŻOWA SZKOŁA I STOPNIA W TARNOWIE, PL. DWORCOWY, 33-100, TARNÓW, 20.97230288, 50.00592873, 84.55, 988.125, 14.458333333333334, 6.983333333333333, 6.1, 2026-07-06 07:01:40"
"PUBLICZNA SZKOŁA PODSTAWOWA NR4 IM. EUGENIUSZA KWIATKOWSKIEGO W STALOWEJ WOLI, UL. NIEZŁOMNYCH, 37-450, STALOWA WOLA, 22.049257, 50.566117, 75.3, 991.8909090909091, 15.02727272727273, 5.154545454545455, 4.281818181818182, 2026-07-06 07:01:40"
"PUBLICZNA SZKOŁA PODSTAWOWA NR 30 IM. KRÓLOWEJ JADWIGI W RADOMIU, UL. PIASTOWSKA, 26-600, RADOM, 21.15801836, 51.43197508, 73.30833333333334, 992.9, 14.941666666666668, 4.7666666666666675, 4.491666666666666, 2026-07-06 07:01:40"
"PUBLICZNA SZKOŁA PODSTAWOWA IM. 100. ROCZNICY ODZYSKANIA NIEPODLEGŁOŚCI PRZEZ POLSKĘ W KORZECKU, , 26-060, KORZECKO, 20.40868672, 50.80193767, 75.16666666666667, 982.6500000000001, 14.200000000000001, 5.916666666666667, 5.066666666666666, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA IM. GENERAŁA STANISŁAWA MACZKA W BLIŻYNIE, UL. PIASKOWA, 26-120, BLIŻYN, 20.7611656, 51.10539138, 84.63333333333334, 979.8166666666666, 11.408333333333333, 6.1, 5.108333333333333, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA W OKSIE, UL. PL. M. REJA, 28-363, OKSA, 20.10227008, 50.72821359, 75.71666666666667, 981.6666666666666, 13.641666666666666, 7.441666666666666, 6.416666666666667, 2026-07-06 07:01:40"
"III LICEUM OGÓLNOKSZTAŁCĄCE W ZESPOLE SZKÓŁ NR 1 W PSZCZYNIE , UL. KAZIMIERZA WIELKIEGO, 43-200, PSZCZYNA, 18.945466, 49.965741, 79.96666666666667, 983.0555555555555, 16.4, 3.622222222222222, 3.066666666666667, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA W JELENIOWIE, , 26-006, JELENIÓW, 21.116233057672765, 50.844493249563236, 80.52499999999999, 976.2916666666666, 13.391666666666666, 5.008333333333334, 4.491666666666666, 2026-07-06 07:01:40"
"SZKOŁA PODSTAWOWA W ŁYSAKOWIE, , 28-300, ŁYSAKÓW DRUGI, 20.31178517, 50.59252463, 82.3, 981.0, 11.958333333333334, 10.766666666666666, 9.158333333333333, 2026-07-06 07:01:40"
"SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 IM. KS.PROF. JÓZEFA TISCHNERA W TARNOWIE, UL. GUMNISKA, 33-100, TARNÓW, 21.00131621, 50.00814381, 85.14999999999999, 988.0500000000001, 13.916666666666666, 6.6416666666666675, 5.825, 2026-07-06 07:01:40"
