NAME,STREET,POST_CODE,CITY,LONGITUDE,LATITUDE,HUMIDITY_AVG,PRESSURE_AVG,TEMPERATURE_AVG,PM10_AVG,PM25_AVG,TIMESTAMP
SZKOŁA PODSTAWOWA IM.ŚW. KINGI W KNUROWIE, , 34-434, KNURÓW,20.186141141283134,49.4808092162355, 75.83333333333333, 946.2916666666666, 16.191666666666666,4.683333333333333,3.85, 2026-07-23 17:04:30
PUBLICZNA SZKOŁA PODSTAWOWA W GŁAZOWIE, , 27-641, GŁAZÓW,21.61804794,50.70138435, 69.11666666666666, 983.7416666666667, 20.383333333333333,2.083333333333333,1.841666666666666, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 78 IM. PROF. WIKTORA DEGI W POZNANIU, UL. ŻONKILOWA, 60-175, POZNAŃ,16.814991,52.384403, 100.0, 1001.6954166666666, 18.941666666666666,8.666666666666666,7.25, 2026-07-23 17:04:30
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3 W LEGIONOWIE, UL. KRÓLOWEJ JADWIGI, 05-120, LEGIONOWO,20.9263350977793,52.39442875443961, 54.5, 998.1909090909091, 22.30909090909091,11.71818181818182,11.472727272727273, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W WIĘCKOWICACH, Gromadzka, 62-070, WIĘCKOWICE,16.63825,52.39672, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA IM. PRZYJACIÓŁ WIELKOPOLSKI W JEZIORKACH, UL. POCZTOWA, 62-060, JEZIORKI,16.59429,52.3134, 67.8708, 1002.0364, 20.427599999999998,10.48,4.1, 2026-07-23 17:04:30
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM. JANA BRZECHWY W DOPIEWIE, UL. ŁĄKOWA, 62-070, DOPIEWO,16.682004,52.357068, 66.7832, 1004.14, 19.177599999999998,14.88,3.12, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 4 IM. JANA BRZECHWY W SWARZĘDZU, OS. KOŚCIUSZKOWCÓW, 62-020, SWARZĘDZ,17.077864,52.418436, 100.0, 1000.332, 18.8785,2.4,2.65, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 15 IM. JANA III SOBIESKIEGO W POZNANIU, OS. JANA III SOBIESKIEGO, 60-688, POZNAŃ,16.907751,52.465225, 100.0, 999.2432000000001, 18.8904,21.364,19.324, 2026-07-23 17:04:30
SZKOŁA PODSTAWOWA NR 89 IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W POZNANIU, UL. SOCHACZEWSKA, 60-645, POZNAŃ,16.913659,52.425214, 83.71725490196079, 1002.8237254901961, 19.774313725490195,11.392156862745098,3.470588235294117, 2026-07-23 17:04:30
